,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,STATUS,PRODUCTCODE,PHONE,CITY,STATE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
2405,10425,18,100.0,In Process,S50_1392,40.67.8555,Nantes,,France,Labrune,Janine,Small
2406,10104,32,53.31,Shipped,S50_1514,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2407,10117,21,49.21,Shipped,S50_1514,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Small
2408,10127,46,69.12,Shipped,S50_1514,2125557413,NYC,NY,USA,Young,Jeff,Medium
2409,10142,42,49.79,Shipped,S50_1514,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
2410,10153,31,57.41,Shipped,S50_1514,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2411,10165,38,66.78,Shipped,S50_1514,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Small
2412,10176,38,64.44,Shipped,S50_1514,0522-556555,Reggio Emilia,,Italy,Moroni,Maurizio,Small
2413,10185,20,48.62,Shipped,S50_1514,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
2414,10196,46,62.09,Shipped,S50_1514,2035559545,New Haven,CT,USA,Murphy,Leslie,Small
2415,10208,30,65.61,Shipped,S50_1514,78.32.5555,Lyon,,France,Saveley,Mary,Small
2416,10220,30,68.54,Shipped,S50_1514,+353 1862 1555,Dublin,,Ireland,Cassidy,Dean,Small
2417,10230,43,52.14,Shipped,S50_1514,+49 69 66 90 2555,Frankfurt,,Germany,Keitel,Roland,Small
2418,10247,49,63.85,Shipped,S50_1514,+358 9 8045 555,Espoo,,Finland,Suominen,Kalle,Medium
2419,10272,43,56.82,Shipped,S50_1514,2155551555,Allentown,PA,USA,Yu,Kyung,Small
2420,10282,37,66.78,Shipped,S50_1514,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
2421,10292,35,55.07,Shipped,S50_1514,2125557818,NYC,NY,USA,Yu,Kwai,Small
2422,10306,34,60.34,Shipped,S50_1514,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
2423,10314,38,61.51,Shipped,S50_1514,86 21 3555,Aaarhus,,Denmark,Ibsen,Palle,Small
2424,10325,44,100.0,Shipped,S50_1514,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Medium
2425,10337,21,100.0,Shipped,S50_1514,2125558493,NYC,NY,USA,Hernandez,Maria,Small
2426,10350,44,100.0,Shipped,S50_1514,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2427,10359,25,64.93,Shipped,S50_1514,26.47.1555,Reims,,France,Henriot,Paul,Small
2428,10372,24,58.58,Shipped,S50_1514,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Small
2429,10383,38,60.06,Shipped,S50_1514,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2430,10395,45,100.0,Shipped,S50_1514,+33 1 46 62 7555,Paris,,France,Da Cunha,Daniel,Large
2431,10413,51,63.85,Shipped,S50_1514,2035552570,Bridgewater,CT,USA,King,Julie,Medium
2432,10108,34,82.99,Shipped,S50_4713,+63 2 555 3587,Makati City,,Philippines,Cruz,Arnold,Small
2433,10121,44,74.85,Shipped,S50_4713,26.47.1555,Reims,,France,Henriot,Paul,Medium
2434,10135,44,96.0,Shipped,S50_4713,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
2435,10145,38,81.36,Shipped,S50_4713,6265557265,Pasadena,CA,USA,Young,Julie,Medium
2436,10159,31,71.6,Shipped,S50_4713,6505551386,San Francisco,CA,USA,Brown,Julie,Small
2437,10169,48,80.55,Shipped,S50_4713,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
2438,10180,21,93.56,Shipped,S50_4713,20.16.1555,Lille,,France,Rance,Martine,Small
2439,10190,40,66.72,Shipped,S50_4713,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2440,10211,40,80.55,Shipped,S50_4713,(1) 47.55.6555,Paris,,France,Perrier,Dominique,Medium
2441,10224,50,77.29,Shipped,S50_4713,20.16.1555,Lille,,France,Rance,Martine,Medium
2442,10237,20,68.34,Shipped,S50_4713,2125551500,NYC,NY,USA,Frick,Michael,Small
2443,10252,48,72.41,Shipped,S50_4713,(1) 47.55.6555,Paris,,France,Perrier,Dominique,Medium
2444,10264,47,89.5,Shipped,S50_4713,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
2445,10276,21,70.78,Shipped,S50_4713,6175557555,Brickhaven,MA,USA,Barajas,Miguel,Small
2446,10285,39,78.92,Shipped,S50_4713,6175558555,Cambridge,MA,USA,Hernandez,Marta,Medium
2447,10299,44,80.55,Shipped,S50_4713,90-224 8555,Helsinki,,Finland,Karttunen,Matti,Medium
2448,10309,28,88.68,Shipped,S50_4713,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Small
2449,10319,45,77.29,Shipped,S50_4713,2125551957,NYC,NY,USA,Kuo,Kee,Medium
2450,10331,20,100.0,Shipped,S50_4713,2155559857,Philadelphia,PA,USA,Hernandez,Rosa,Medium
2451,10341,38,100.0,Shipped,S50_4713,6562-9555,Salzburg,,Austria,Pipps,Georg,Medium
2452,10356,26,100.0,Shipped,S50_4713,+33 1 46 62 7555,Paris,,France,Da Cunha,Daniel,Medium
2453,10365,44,100.0,Shipped,S50_4713,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
2454,10375,49,100.0,Shipped,S50_4713,40.67.8555,Nantes,,France,Labrune,Janine,Medium
2455,10390,22,100.0,Shipped,S50_4713,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
2456,10403,31,68.34,Shipped,S50_4713,(171) 555-2282,Liverpool,,UK,Devon,Elizabeth,Small
2457,10105,41,70.67,Shipped,S700_1138,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Small
2458,10119,25,76.67,Shipped,S700_1138,6562-9555,Salzburg,,Austria,Pipps,Georg,Small
2459,10129,31,60.0,Shipped,S700_1138,(171) 555-0297,London,,UK,Brown,Ann,Small
2460,10142,41,64.0,Shipped,S700_1138,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
2461,10153,43,64.67,Shipped,S700_1138,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2462,10167,43,75.34,Cancelled,S700_1138,0695-34 6555,Boras,,Sweden,Larsson,Maria,Medium
2463,10177,24,76.0,Shipped,S700_1138,+34 913 728 555,Madrid,,Spain,Fernandez,Jesus,Small
2464,10185,21,54.0,Shipped,S700_1138,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
2465,10197,23,64.67,Shipped,S700_1138,(93) 203 4555,Barcelona,,Spain,Saavedra,Eduardo,Small
2466,10208,38,74.67,Shipped,S700_1138,78.32.5555,Lyon,,France,Saveley,Mary,Small
2467,10222,31,62.67,Shipped,S700_1138,7605558146,San Diego,CA,USA,Thompson,Valarie,Small
2468,10233,36,70.67,Shipped,S700_1138,2015559350,Newark,NJ,USA,Brown,William,Small
2469,10248,36,71.34,Cancelled,S700_1138,2125557818,NYC,NY,USA,Yu,Kwai,Small
2470,10261,34,62.0,Shipped,S700_1138,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Small
2471,10273,21,65.34,Shipped,S700_1138,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
2472,10283,45,78.67,Shipped,S700_1138,(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Medium
2473,10295,26,75.34,Shipped,S700_1138,6175559555,Boston,MA,USA,Yoshido,Juri,Small
2474,10306,50,54.0,Shipped,S700_1138,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
2475,10315,41,62.0,Shipped,S700_1138,40.67.8555,Nantes,,France,Labrune,Janine,Small
2476,10326,39,60.0,Shipped,S700_1138,0921-12 3555,Lule,,Sweden,Berglund,Christina,Small
2477,10339,22,100.0,Shipped,S700_1138,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Small
2478,10350,46,76.67,Shipped,S700_1138,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2479,10373,44,100.0,Shipped,S700_1138,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Medium
2480,10385,25,77.34,Shipped,S700_1138,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
2481,10396,39,66.67,Shipped,S700_1138,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
2482,10414,37,71.34,On Hold,S700_1138,6175559555,Boston,MA,USA,Yoshido,Juri,Small
2483,10106,31,100.0,Shipped,S700_1691,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
2484,10120,47,82.21,Shipped,S700_1691,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
2485,10133,24,77.64,Shipped,S700_1691,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2486,10143,36,100.0,Shipped,S700_1691,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
2487,10156,48,100.0,Shipped,S700_1691,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2488,10168,28,98.65,Shipped,S700_1691,6505556809,Burlingame,CA,USA,Hirano,Juri,Small
2489,10199,48,83.12,Shipped,S700_1691,3105553722,Burbank,CA,USA,Thompson,Steve,Medium
2490,10210,21,78.55,Shipped,S700_1691,+81 06 6342 5555,Osaka,Osaka,Japan,Kentary,Mory,Small
2491,10223,25,100.0,Shipped,S700_1691,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
2492,10235,25,100.0,Shipped,S700_1691,(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Small
2493,10250,31,91.34,Shipped,S700_1691,4085553659,San Jose,CA,USA,Frick,Sue,Small
2494,10262,40,84.03,Cancelled,S700_1691,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2495,10275,32,89.51,Shipped,S700_1691,40.67.8555,Nantes,,France,Labrune,Janine,Small
2496,10284,24,83.12,Shipped,S700_1691,+47 2212 1555,Oslo,,Norway,Klaeboe,Jan,Small
2497,10296,42,100.0,Shipped,S700_1691,+49 89 61 08 9555,Munich,,Germany,Donnermeyer,Michael,Medium
2498,10308,21,100.0,Shipped,S700_1691,9145554562,White Plains,NY,USA,Frick,Steve,Small
2499,10316,34,82.21,Shipped,S700_1691,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
2500,10328,27,100.0,Shipped,S700_1691,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Small
2501,10340,30,88.6,Shipped,S700_1691,(93) 203 4555,Barcelona,,Spain,Saavedra,Eduardo,Small
2502,10353,39,100.0,Shipped,S700_1691,2035554407,Glendale,CT,USA,Lewis,Dan,Medium
2503,10361,20,60.54,Shipped,S700_1691,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
2504,10375,37,81.87,Shipped,S700_1691,40.67.8555,Nantes,,France,Labrune,Janine,Medium
2505,10388,46,100.0,Shipped,S700_1691,5085552555,New Bedford,MA,USA,Benitez,Violeta,Large
2506,10398,47,87.69,Shipped,S700_1691,26.47.1555,Reims,,France,Henriot,Paul,Medium
2507,10401,11,100.0,On Hold,S700_1691,2015559350,Newark,NJ,USA,Brown,William,Small
2508,10416,23,91.34,Shipped,S700_1691,0522-556555,Reggio Emilia,,Italy,Moroni,Maurizio,Small
2509,10105,29,70.15,Shipped,S700_1938,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Small
2510,10117,38,79.68,Shipped,S700_1938,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Medium
2511,10128,32,97.0,Shipped,S700_1938,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2512,10142,43,84.01,Shipped,S700_1938,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
2513,10153,31,87.48,Shipped,S700_1938,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2514,10166,29,100.0,Shipped,S700_1938,5085552555,New Bedford,MA,USA,Benitez,Violeta,Medium
2515,10177,31,88.34,Shipped,S700_1938,+34 913 728 555,Madrid,,Spain,Fernandez,Jesus,Small
2516,10185,30,94.4,Shipped,S700_1938,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
2517,10196,50,94.4,Shipped,S700_1938,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
2518,10208,40,80.55,Shipped,S700_1938,78.32.5555,Lyon,,France,Saveley,Mary,Medium
2519,10221,23,97.0,Shipped,S700_1938,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
2520,10232,26,88.34,Shipped,S700_1938,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
2521,10248,40,100.0,Cancelled,S700_1938,2125557818,NYC,NY,USA,Yu,Kwai,Medium
2522,10273,21,100.0,Shipped,S700_1938,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
2523,10282,43,86.61,Shipped,S700_1938,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
2524,10293,29,71.89,Shipped,S700_1938,011-4988555,Torino,,Italy,Accorti,Paolo,Small
2525,10306,38,91.81,Shipped,S700_1938,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Medium
2526,10314,23,76.22,Shipped,S700_1938,86 21 3555,Aaarhus,,Denmark,Ibsen,Palle,Small
2527,10327,20,100.0,Resolved,S700_1938,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Medium
2528,10337,36,70.3,Shipped,S700_1938,2125558493,NYC,NY,USA,Hernandez,Maria,Small
2529,10350,28,100.0,Shipped,S700_1938,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2530,10372,44,100.0,Shipped,S700_1938,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
2531,10384,49,100.0,Shipped,S700_1938,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
2532,10397,32,80.55,Shipped,S700_1938,61.77.6555,Toulouse,,France,Roulet,Annette,Small
2533,10414,34,100.0,On Hold,S700_1938,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
2534,10106,30,100.0,Shipped,S700_2047,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
2535,10119,29,94.14,Shipped,S700_2047,6562-9555,Salzburg,,Austria,Pipps,Georg,Small
2536,10131,22,85.99,Shipped,S700_2047,2035554407,Glendale,CT,USA,Lewis,Dan,Small
2537,10143,26,100.0,Shipped,S700_2047,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
2538,10155,32,91.43,Shipped,S700_2047,90-224 8555,Helsinki,,Finland,Karttunen,Matti,Small
2539,10167,29,100.0,Cancelled,S700_2047,0695-34 6555,Boras,,Sweden,Larsson,Maria,Small
2540,10178,34,96.86,Shipped,S700_2047,61.77.6555,Toulouse,,France,Roulet,Annette,Medium
2541,10186,24,99.57,Shipped,S700_2047,(171) 555-7555,London,,UK,Hardy,Thomas,Small
2542,10197,24,90.52,Shipped,S700_2047,(93) 203 4555,Barcelona,,Spain,Saavedra,Eduardo,Small
2543,10209,33,88.71,Shipped,S700_2047,2155554369,Los Angeles,CA,USA,Chandler,Michael,Small
2544,10222,26,100.0,Shipped,S700_2047,7605558146,San Diego,CA,USA,Thompson,Valarie,Small
2545,10249,40,95.95,Shipped,S700_2047,6175555555,Cambridge,MA,USA,Tseng,Kyung,Medium
2546,10262,44,94.14,Cancelled,S700_2047,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2547,10274,24,90.52,Shipped,S700_2047,6175558555,Brickhaven,MA,USA,Nelson,Allen,Small
2548,10283,20,94.14,Shipped,S700_2047,(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Small
2549,10296,34,100.0,Shipped,S700_2047,+49 89 61 08 9555,Munich,,Germany,Donnermeyer,Michael,Medium
2550,10307,34,97.76,Shipped,S700_2047,2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Medium
2551,10316,45,93.24,Shipped,S700_2047,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
2552,10328,41,100.0,Shipped,S700_2047,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
2553,10339,55,71.25,Shipped,S700_2047,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
2554,10352,23,100.0,Shipped,S700_2047,6175558428,Brickhaven,MA,USA,Taylor,Leslie,Small
2555,10361,24,45.39,Shipped,S700_2047,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
2556,10373,32,84.41,Shipped,S700_2047,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Small
2557,10386,29,85.76,Resolved,S700_2047,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2558,10398,36,100.0,Shipped,S700_2047,26.47.1555,Reims,,France,Henriot,Paul,Medium
2559,10400,46,87.8,Shipped,S700_2047,4085553659,San Jose,CA,USA,Frick,Sue,Medium
2560,10415,32,95.95,Disputed,S700_2047,61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Medium
2561,10106,34,100.0,Shipped,S700_2466,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
2562,10120,24,100.0,Shipped,S700_2466,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
2563,10131,40,100.0,Shipped,S700_2466,2035554407,Glendale,CT,USA,Lewis,Dan,Medium
2564,10143,26,82.77,Shipped,S700_2466,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
2565,10155,20,100.0,Shipped,S700_2466,90-224 8555,Helsinki,,Finland,Karttunen,Matti,Small
2566,10168,31,100.0,Shipped,S700_2466,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
2567,10178,22,87.75,Shipped,S700_2466,61.77.6555,Toulouse,,France,Roulet,Annette,Small
2568,10198,42,100.0,Shipped,S700_2466,+63 2 555 3587,Makati City,,Philippines,Cruz,Arnold,Medium
2569,10210,26,99.72,Shipped,S700_2466,+81 06 6342 5555,Osaka,Osaka,Japan,Kentary,Mory,Small
2570,10222,37,87.75,Shipped,S700_2466,7605558146,San Diego,CA,USA,Thompson,Valarie,Medium
2571,10235,38,88.75,Shipped,S700_2466,(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Medium
2572,10250,35,100.0,Shipped,S700_2466,4085553659,San Jose,CA,USA,Frick,Sue,Medium
2573,10262,33,90.75,Cancelled,S700_2466,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2574,10275,39,100.0,Shipped,S700_2466,40.67.8555,Nantes,,France,Labrune,Janine,Medium
2575,10284,45,100.0,Shipped,S700_2466,+47 2212 1555,Oslo,,Norway,Klaeboe,Jan,Medium
2576,10296,24,100.0,Shipped,S700_2466,+49 89 61 08 9555,Munich,,Germany,Donnermeyer,Michael,Small
2577,10308,35,88.75,Shipped,S700_2466,9145554562,White Plains,NY,USA,Frick,Steve,Medium
2578,10316,23,100.0,Shipped,S700_2466,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
2579,10328,37,100.0,Shipped,S700_2466,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
2580,10340,55,87.75,Shipped,S700_2466,(93) 203 4555,Barcelona,,Spain,Saavedra,Eduardo,Medium
2581,10352,49,100.0,Shipped,S700_2466,6175558428,Brickhaven,MA,USA,Taylor,Leslie,Medium
2582,10361,26,100.0,Shipped,S700_2466,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
2583,10375,33,100.0,Shipped,S700_2466,40.67.8555,Nantes,,France,Labrune,Janine,Medium
2584,10386,37,83.84,Resolved,S700_2466,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2585,10398,22,86.76,Shipped,S700_2466,26.47.1555,Reims,,France,Henriot,Paul,Small
2586,10401,85,88.75,On Hold,S700_2466,2015559350,Newark,NJ,USA,Brown,William,Large
2587,10416,22,100.0,Shipped,S700_2466,0522-556555,Reggio Emilia,,Italy,Moroni,Maurizio,Small
2588,10105,31,65.77,Shipped,S700_2610,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Small
2589,10119,38,65.77,Shipped,S700_2610,6562-9555,Salzburg,,Austria,Pipps,Georg,Small
2590,10129,45,85.29,Shipped,S700_2610,(171) 555-0297,London,,UK,Brown,Ann,Medium
2591,10143,31,85.29,Shipped,S700_2610,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
2592,10154,36,64.33,Shipped,S700_2610,3105552373,Glendale,CA,USA,Young,Leslie,Small
2593,10167,46,70.11,Cancelled,S700_2610,0695-34 6555,Boras,,Sweden,Larsson,Maria,Medium
2594,10177,32,76.62,Shipped,S700_2610,+34 913 728 555,Madrid,,Spain,Fernandez,Jesus,Small
2595,10185,39,57.82,Shipped,S700_2610,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
2596,10197,50,78.79,Shipped,S700_2610,(93) 203 4555,Barcelona,,Spain,Saavedra,Eduardo,Medium
2597,10208,46,74.45,Shipped,S700_2610,78.32.5555,Lyon,,France,Saveley,Mary,Medium
2598,10222,36,80.95,Shipped,S700_2610,7605558146,San Diego,CA,USA,Thompson,Valarie,Small
2599,10233,29,82.4,Shipped,S700_2610,2015559350,Newark,NJ,USA,Brown,William,Small
2600,10248,32,75.89,Cancelled,S700_2610,2125557818,NYC,NY,USA,Yu,Kwai,Small
2601,10261,44,68.67,Shipped,S700_2610,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Medium
2602,10273,42,62.16,Shipped,S700_2610,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
2603,10283,47,65.77,Shipped,S700_2610,(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Medium
2604,10295,44,58.55,Shipped,S700_2610,6175559555,Boston,MA,USA,Yoshido,Juri,Small
2605,10306,43,75.17,Shipped,S700_2610,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Medium
2606,10316,48,74.45,Shipped,S700_2610,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
2607,10327,21,96.31,Resolved,S700_2610,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Small
2608,10339,50,74.35,Shipped,S700_2610,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
2609,10350,29,75.35,Shipped,S700_2610,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2610,10373,41,70.33,Shipped,S700_2610,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Small
2611,10386,37,100.0,Resolved,S700_2610,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2612,10397,22,66.5,Shipped,S700_2610,61.77.6555,Toulouse,,France,Roulet,Annette,Small
2613,10414,31,75.89,On Hold,S700_2610,6175559555,Boston,MA,USA,Yoshido,Juri,Small
2614,10103,42,100.0,Shipped,S700_2824,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Medium
2615,10114,42,100.0,Shipped,S700_2824,(1) 42.34.2555,Paris,,France,Bertrand,Marie,Medium
2616,10126,45,100.0,Shipped,S700_2824,(91) 555 22 82,Madrid,,Spain,Sommer,Mart¡n,Medium
2617,10140,36,100.0,Shipped,S700_2824,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
2618,10150,20,100.0,Shipped,S700_2824,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Small
2619,10164,39,81.93,Resolved,S700_2824,7675-3555,Graz,,Austria,Mendel,Roland,Medium
2620,10175,42,85.98,Shipped,S700_2824,(171) 555-0297,London,,UK,Brown,Ann,Medium
2621,10183,23,86.99,Shipped,S700_2824,2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Small
2622,10194,26,89.01,Shipped,S700_2824,78.32.5555,Lyon,,France,Saveley,Mary,Small
2623,10206,33,100.0,Shipped,S700_2824,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
2624,10217,31,88.0,Shipped,S700_2824,+65 224 1555,Singapore,,Singapore,Victorino,Wendy,Small
2625,10229,50,100.0,Shipped,S700_2824,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
2626,10245,44,100.0,Shipped,S700_2824,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
2627,10258,45,80.92,Shipped,S700_2824,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
2628,10270,46,88.0,Shipped,S700_2824,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
2629,10281,27,85.98,Shipped,S700_2824,2155551555,Allentown,PA,USA,Yu,Kyung,Small
2630,10291,28,100.0,Shipped,S700_2824,0695-34 6555,Boras,,Sweden,Larsson,Maria,Medium
2631,10304,40,100.0,Shipped,S700_2824,30.59.8555,Versailles,,France,Tonini,Daniel,Medium
2632,10313,30,99.13,Shipped,S700_2824,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Small
2633,10324,34,100.0,Shipped,S700_2824,2125551500,NYC,NY,USA,Frick,Michael,Medium
2634,10336,46,100.0,Shipped,S700_2824,(1) 42.34.2555,Paris,,France,Bertrand,Marie,Large
2635,10348,32,82.83,Shipped,S700_2824,(91) 555 22 82,Madrid,,Spain,Sommer,Mart¡n,Small
2636,10358,27,100.0,Shipped,S700_2824,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2637,10371,34,100.0,Shipped,S700_2824,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
2638,10382,34,54.84,Shipped,S700_2824,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
2639,10411,34,100.0,Shipped,S700_2824,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Medium
2640,10424,46,80.92,In Process,S700_2824,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
2641,10106,32,100.0,Shipped,S700_2834,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
2642,10120,24,100.0,Shipped,S700_2834,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
2643,10133,27,99.67,Shipped,S700_2834,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
2644,10145,20,100.0,Shipped,S700_2834,6265557265,Pasadena,CA,USA,Young,Julie,Small
2645,10168,36,100.0,Shipped,S700_2834,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
2646,10188,29,100.0,Shipped,S700_2834,+47 2267 3215,Bergen,,Norway,Oeztan,Veysel,Medium
2647,10210,25,100.0,Shipped,S700_2834,+81 06 6342 5555,Osaka,Osaka,Japan,Kentary,Mory,Small
2648,10223,29,100.0,Shipped,S700_2834,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
2649,10235,25,96.11,Shipped,S700_2834,(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Small
2650,10250,44,100.0,Shipped,S700_2834,4085553659,San Jose,CA,USA,Frick,Sue,Medium
2651,10263,47,100.0,Shipped,S700_2834,2035552570,Bridgewater,CT,USA,King,Julie,Medium
2652,10275,48,100.0,Shipped,S700_2834,40.67.8555,Nantes,,France,Labrune,Janine,Medium
2653,10285,45,100.0,Shipped,S700_2834,6175558555,Cambridge,MA,USA,Hernandez,Marta,Medium
2654,10297,35,100.0,Shipped,S700_2834,+353 1862 1555,Dublin,,Ireland,Cassidy,Dean,Medium
2655,10308,31,100.0,Shipped,S700_2834,9145554562,White Plains,NY,USA,Frick,Steve,Medium
2656,10318,50,100.0,Shipped,S700_2834,2155551555,Allentown,PA,USA,Yu,Kyung,Large
2657,10328,33,100.0,Shipped,S700_2834,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
