,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
2211,10285,37,41.03,1,1518.11,Shipped,3,8,2004,Motorcycles,40,S32_2206,6175558555,Cambridge,MA,51247,USA,,Hernandez,Marta,Small
2212,10299,24,42.24,4,1013.76,Shipped,3,9,2004,Motorcycles,40,S32_2206,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small
2213,10310,36,43.05,17,1549.8,Shipped,4,10,2004,Motorcycles,40,S32_2206,0221-5554327,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small
2214,10319,29,38.22,5,1108.38,Shipped,4,11,2004,Motorcycles,40,S32_2206,2125551957,NYC,NY,10022,USA,,Kuo,Kee,Small
2215,10331,28,100.0,3,4102.56,Shipped,4,11,2004,Motorcycles,40,S32_2206,2155559857,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
2216,10343,29,100.0,5,3713.16,Shipped,4,11,2004,Motorcycles,40,S32_2206,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Medium
2217,10355,38,39.83,10,1513.54,Shipped,4,12,2004,Motorcycles,40,S32_2206,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2218,10364,48,48.28,1,2317.44,Shipped,1,1,2005,Motorcycles,40,S32_2206,91.24.4555,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
2219,10378,40,82.46,1,3298.4,Shipped,1,2,2005,Motorcycles,40,S32_2206,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
2220,10390,41,44.56,11,1826.96,Shipped,1,3,2005,Motorcycles,40,S32_2206,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2221,10403,30,40.23,2,1206.9,Shipped,2,4,2005,Motorcycles,40,S32_2206,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
2222,10104,35,47.62,11,1666.7,Shipped,1,1,2003,Trucks and Buses,54,S32_2509,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2223,10114,28,55.73,2,1560.44,Shipped,2,4,2003,Trucks and Buses,54,S32_2509,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Small
2224,10127,45,51.95,13,2337.75,Shipped,2,6,2003,Trucks and Buses,54,S32_2509,2125557413,NYC,NY,10022,USA,,Young,Jeff,Small
2225,10141,24,45.99,7,1103.76,Shipped,3,8,2003,Trucks and Buses,54,S32_2509,+358 9 8045 555,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
2226,10151,41,63.85,5,2617.85,Shipped,3,9,2003,Trucks and Buses,54,S32_2509,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
2227,10165,48,45.99,14,2207.52,Shipped,4,10,2003,Trucks and Buses,54,S32_2509,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
2228,10175,50,63.31,3,3165.5,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
2229,10184,33,62.77,8,2071.41,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small
2230,10195,32,43.29,8,1385.28,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,9145554562,White Plains,NY,24067,USA,,Frick,Steve,Small
2231,10207,27,60.06,9,1621.62,Shipped,4,12,2003,Trucks and Buses,54,S32_2509,6175552555,Boston,MA,51003,USA,,Franco,Valarie,Small
2232,10219,35,55.19,4,1931.65,Shipped,1,2,2004,Trucks and Buses,54,S32_2509,4155554312,Brisbane,CA,94217,USA,,Taylor,Sue,Small
2233,10229,23,54.11,3,1244.53,Shipped,1,3,2004,Trucks and Buses,54,S32_2509,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2234,10246,35,48.7,7,1704.5,Shipped,2,5,2004,Trucks and Buses,54,S32_2509,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2235,10259,40,43.83,6,1753.2,Shipped,2,6,2004,Trucks and Buses,54,S32_2509,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
2236,10271,35,47.62,7,1666.7,Shipped,3,7,2004,Trucks and Buses,54,S32_2509,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2237,10281,31,55.19,3,1710.89,Shipped,3,8,2004,Trucks and Buses,54,S32_2509,2155551555,Allentown,PA,70267,USA,,Yu,Kyung,Small
2238,10292,50,46.53,10,2326.5,Shipped,3,9,2004,Trucks and Buses,54,S32_2509,2125557818,NYC,NY,10022,USA,,Yu,Kwai,Small
2239,10305,40,57.9,7,2316.0,Shipped,4,10,2004,Trucks and Buses,54,S32_2509,6175558555,Cambridge,MA,51247,USA,,Hernandez,Marta,Small
2240,10313,38,45.45,1,1727.1,Shipped,4,10,2004,Trucks and Buses,54,S32_2509,(604) 555-3392,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small
2241,10325,38,100.0,3,8844.12,Shipped,4,11,2004,Trucks and Buses,54,S32_2509,07-98 9555,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Large
2242,10335,40,60.6,3,2424.0,Shipped,4,11,2004,Trucks and Buses,54,S32_2509,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2243,10349,33,46.53,1,1535.49,Shipped,4,12,2004,Trucks and Buses,54,S32_2509,2125557413,NYC,NY,10022,USA,,Young,Jeff,Small
2244,10359,36,100.0,3,6358.68,Shipped,4,12,2004,Trucks and Buses,54,S32_2509,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Medium
2245,10371,20,66.47,2,1329.4,Shipped,1,1,2005,Trucks and Buses,54,S32_2509,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2246,10383,32,53.18,5,1701.76,Shipped,1,2,2005,Trucks and Buses,54,S32_2509,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2247,10394,36,62.77,3,2259.72,Shipped,1,3,2005,Trucks and Buses,54,S32_2509,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2248,10412,19,48.7,7,925.3,Shipped,2,5,2005,Trucks and Buses,54,S32_2509,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2249,10425,11,43.83,6,482.13,In Process,2,5,2005,Trucks and Buses,54,S32_2509,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
2250,10104,49,65.87,4,3227.63,Shipped,1,1,2003,Trains,62,S32_3207,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
2251,10116,27,63.38,1,1711.26,Shipped,2,4,2003,Trains,62,S32_3207,(071) 23 67 2555,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small
2252,10127,29,70.84,6,2054.36,Shipped,2,6,2003,Trains,62,S32_3207,2125557413,NYC,NY,10022,USA,,Young,Jeff,Small
2253,10142,42,74.57,16,3131.94,Shipped,3,8,2003,Trains,62,S32_3207,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
2254,10152,33,50.95,2,1681.35,Shipped,3,9,2003,Trains,62,S32_3207,61-7-3844-6555,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small
2255,10165,44,53.44,7,2351.36,Shipped,4,10,2003,Trains,62,S32_3207,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
2256,10176,22,64.0,6,1408.0,Shipped,4,11,2003,Trains,62,S32_3207,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
2257,10184,48,50.95,1,2445.6,Shipped,4,11,2003,Trains,62,S32_3207,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small
2258,10195,33,54.68,1,1804.44,Shipped,4,11,2003,Trains,62,S32_3207,9145554562,White Plains,NY,24067,USA,,Frick,Steve,Small
2259,10207,45,56.55,2,2544.75,Shipped,4,12,2003,Trains,62,S32_3207,6175552555,Boston,MA,51003,USA,,Franco,Valarie,Small
2260,10220,20,52.82,6,1056.4,Shipped,1,2,2004,Trains,62,S32_3207,+353 1862 1555,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
2261,10230,46,60.9,4,2801.4,Shipped,1,3,2004,Trains,62,S32_3207,+49 69 66 90 2555,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small
2262,10247,40,49.71,6,1988.4,Shipped,2,5,2004,Trains,62,S32_3207,+358 9 8045 555,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
2263,10272,45,64.63,6,2908.35,Shipped,3,7,2004,Trains,62,S32_3207,2155551555,Allentown,PA,70267,USA,,Yu,Kyung,Small
2264,10282,36,59.65,9,2147.4,Shipped,3,8,2004,Trains,62,S32_3207,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2265,10292,31,67.73,3,2099.63,Shipped,3,9,2004,Trains,62,S32_3207,2125557818,NYC,NY,10022,USA,,Yu,Kwai,Small
2266,10306,46,50.33,17,2315.18,Shipped,4,10,2004,Trains,62,S32_3207,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
2267,10314,35,66.49,9,2327.15,Shipped,4,10,2004,Trains,62,S32_3207,86 21 3555,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
2268,10325,28,100.0,2,5377.4,Shipped,4,11,2004,Trains,62,S32_3207,07-98 9555,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
2269,10336,31,84.71,9,2626.01,Shipped,4,11,2004,Trains,62,S32_3207,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Small
2270,10350,27,100.0,14,4406.4,Shipped,4,12,2004,Trains,62,S32_3207,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
2271,10359,22,100.0,1,4301.22,Shipped,4,12,2004,Trains,62,S32_3207,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Medium
2272,10371,30,99.55,11,2986.5,Shipped,1,1,2005,Trains,62,S32_3207,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2273,10383,44,36.07,8,1587.08,Shipped,1,2,2005,Trains,62,S32_3207,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2274,10394,30,60.28,4,1808.4,Shipped,1,3,2005,Trains,62,S32_3207,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2275,10413,24,49.71,6,1193.04,Shipped,2,5,2005,Trains,62,S32_3207,2035552570,Bridgewater,CT,97562,USA,,King,Julie,Small
2276,10103,45,75.63,7,3403.35,Shipped,1,1,2003,Trucks and Buses,64,S32_3522,07-98 9555,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
2277,10113,23,68.52,1,1575.96,Shipped,1,3,2003,Trucks and Buses,64,S32_3522,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2278,10126,26,62.7,7,1630.2,Shipped,2,5,2003,Trucks and Buses,64,S32_3522,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
2279,10140,28,60.76,7,1701.28,Shipped,3,7,2003,Trucks and Buses,64,S32_3522,6505556809,Burlingame,CA,94217,USA,,Hirano,Juri,Small
2280,10150,49,58.18,4,2850.82,Shipped,3,9,2003,Trucks and Buses,64,S32_3522,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
2281,10164,49,54.94,5,2692.06,Resolved,4,10,2003,Trucks and Buses,64,S32_3522,7675-3555,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
2282,10175,29,74.98,12,2174.42,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
2283,10183,49,64.64,4,3167.36,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,2155554695,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Medium
2284,10194,39,54.94,7,2142.66,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Small
2285,10206,36,58.82,2,2117.52,Shipped,4,12,2003,Trucks and Buses,64,S32_3522,(604) 555-3392,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small
2286,10217,39,62.05,7,2419.95,Shipped,1,2,2004,Trucks and Buses,64,S32_3522,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
2287,10229,30,73.04,12,2191.2,Shipped,1,3,2004,Trucks and Buses,64,S32_3522,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2288,10245,44,69.16,5,3043.04,Shipped,2,5,2004,Trucks and Buses,64,S32_3522,2035559545,New Haven,CT,97823,USA,,Murphy,Leslie,Medium
2289,10258,20,61.41,2,1228.2,Shipped,2,6,2004,Trucks and Buses,64,S32_3522,+81 3 3584 0555,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
2290,10270,21,63.35,5,1330.35,Shipped,3,7,2004,Trucks and Buses,64,S32_3522,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
2291,10281,36,77.57,12,2792.52,Shipped,3,8,2004,Trucks and Buses,64,S32_3522,2155551555,Allentown,PA,70267,USA,,Yu,Kyung,Small
2292,10291,32,71.75,7,2296.0,Shipped,3,9,2004,Trucks and Buses,64,S32_3522,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
2293,10304,36,73.04,2,2629.44,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,30.59.8555,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
2294,10313,34,56.24,10,1912.16,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,(604) 555-3392,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small
2295,10324,48,100.0,4,8209.44,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,2125551500,NYC,NY,10022,USA,,Frick,Michael,Large
2296,10333,33,73.69,4,2431.77,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,6505555787,San Francisco,CA,,USA,,Murphy,Julie,Small
2297,10348,31,100.0,5,3139.99,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
2298,10358,36,100.0,2,5669.64,Shipped,4,12,2004,Trucks and Buses,64,S32_3522,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
2299,10370,25,100.0,3,3160.25,Shipped,1,1,2005,Trucks and Buses,64,S32_3522,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
2300,10382,48,100.0,8,6799.68,Shipped,1,2,2005,Trucks and Buses,64,S32_3522,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
2301,10411,27,69.16,5,1867.32,Shipped,2,5,2005,Trucks and Buses,64,S32_3522,(514) 555-8054,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small
2302,10424,44,61.41,2,2702.04,In Process,2,5,2005,Trucks and Buses,64,S32_3522,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2303,10106,33,72.92,5,2406.36,Shipped,1,2,2003,Vintage Cars,68,S32_4289,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
2304,10120,29,72.23,11,2094.67,Shipped,2,4,2003,Vintage Cars,68,S32_4289,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
2305,10133,49,57.1,6,2797.9,Shipped,2,6,2003,Vintage Cars,68,S32_4289,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2306,10144,20,81.86,1,1637.2,Shipped,3,8,2003,Vintage Cars,68,S32_4289,(071) 23 67 2555,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small
2307,10168,31,73.61,12,2281.91,Shipped,4,10,2003,Vintage Cars,68,S32_4289,6505556809,Burlingame,CA,94217,USA,,Hirano,Juri,Small
2308,10210,39,59.16,10,2307.24,Shipped,1,1,2004,Vintage Cars,68,S32_4289,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
2309,10223,20,66.04,12,1320.8,Shipped,1,2,2004,Vintage Cars,68,S32_4289,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
2310,10235,34,77.73,6,2642.82,Shipped,2,4,2004,Vintage Cars,68,S32_4289,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
2311,10250,50,61.22,7,3061.0,Shipped,2,5,2004,Vintage Cars,68,S32_4289,4085553659,San Jose,CA,94217,USA,,Frick,Sue,Medium
2312,10262,40,79.11,2,3164.4,Cancelled,2,6,2004,Vintage Cars,68,S32_4289,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
2313,10275,28,63.97,12,1791.16,Shipped,3,7,2004,Vintage Cars,68,S32_4289,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
2314,10284,50,81.86,4,4093.0,Shipped,3,8,2004,Vintage Cars,68,S32_4289,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
2315,10297,28,79.8,7,2234.4,Shipped,3,9,2004,Vintage Cars,68,S32_4289,+353 1862 1555,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
2316,10308,46,66.04,10,3037.84,Shipped,4,10,2004,Vintage Cars,68,S32_4289,9145554562,White Plains,NY,24067,USA,,Frick,Steve,Medium
2317,10316,24,59.16,2,1419.84,Shipped,4,11,2004,Vintage Cars,68,S32_4289,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
2318,10328,24,81.17,5,1948.08,Shipped,4,11,2004,Vintage Cars,68,S32_4289,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
2319,10340,39,59.16,3,2307.24,Shipped,4,11,2004,Vintage Cars,68,S32_4289,(93) 203 4555,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small
2320,10353,40,44.51,7,1780.4,Shipped,4,12,2004,Vintage Cars,68,S32_4289,2035554407,Glendale,CT,97561,USA,,Lewis,Dan,Small
2321,10361,49,72.33,2,3544.17,Shipped,4,12,2004,Vintage Cars,68,S32_4289,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
2322,10375,44,82.26,4,3619.44,Shipped,1,2,2005,Vintage Cars,68,S32_4289,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
2323,10388,35,100.0,8,3918.95,Shipped,1,3,2005,Vintage Cars,68,S32_4289,5085552555,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium
2324,10398,22,67.41,4,1483.02,Shipped,1,3,2005,Vintage Cars,68,S32_4289,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Small
2325,10401,62,77.73,6,4819.26,On Hold,2,4,2005,Vintage Cars,68,S32_4289,2015559350,Newark,NJ,94019,USA,,Brown,William,Medium
2326,10416,26,61.22,7,1591.72,Shipped,2,5,2005,Vintage Cars,68,S32_4289,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
2327,10108,31,100.0,16,3669.78,Shipped,1,3,2003,Motorcycles,102,S32_4485,+63 2 555 3587,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
2328,10121,25,86.74,3,2168.5,Shipped,2,5,2003,Motorcycles,102,S32_4485,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Small
2329,10135,30,89.8,17,2694.0,Shipped,3,7,2003,Motorcycles,102,S32_4485,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2330,10145,27,100.0,4,3251.34,Shipped,3,8,2003,Motorcycles,102,S32_4485,6265557265,Pasadena,CA,90003,USA,,Young,Julie,Medium
2331,10159,23,100.0,12,2347.15,Shipped,4,10,2003,Motorcycles,102,S32_4485,6505551386,San Francisco,CA,,USA,,Brown,Julie,Small
2332,10169,34,100.0,12,3920.88,Shipped,4,11,2003,Motorcycles,102,S32_4485,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
2333,10180,22,100.0,7,2514.6,Shipped,4,11,2003,Motorcycles,102,S32_4485,20.16.1555,Lille,,59000,France,EMEA,Rance,Martine,Small
2334,10190,42,85.72,4,3600.24,Shipped,4,11,2003,Motorcycles,102,S32_4485,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
2335,10211,37,100.0,12,4040.03,Shipped,1,1,2004,Motorcycles,102,S32_4485,(1) 47.55.6555,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
2336,10224,30,100.0,5,3336.9,Shipped,1,2,2004,Motorcycles,102,S32_4485,20.16.1555,Lille,,59000,France,EMEA,Rance,Martine,Medium
2337,10237,27,100.0,5,3113.64,Shipped,2,4,2004,Motorcycles,102,S32_4485,2125551500,NYC,NY,10022,USA,,Frick,Michael,Medium
2338,10252,25,100.0,9,2832.0,Shipped,2,5,2004,Motorcycles,102,S32_4485,(1) 47.55.6555,Paris,,75016,France,EMEA,Perrier,Dominique,Small
2339,10264,34,97.97,7,3330.98,Shipped,2,6,2004,Motorcycles,102,S32_4485,6175559555,Boston,MA,51003,USA,,Yoshido,Juri,Medium
2340,10276,38,100.0,13,4304.64,Shipped,3,8,2004,Motorcycles,102,S32_4485,6175557555,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium
2341,10285,26,100.0,4,2600.26,Shipped,3,8,2004,Motorcycles,102,S32_4485,6175558555,Cambridge,MA,51247,USA,,Hernandez,Marta,Small
2342,10299,38,100.0,7,4382.16,Shipped,3,9,2004,Motorcycles,102,S32_4485,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
2343,10309,50,84.7,3,4235.0,Shipped,4,10,2004,Motorcycles,102,S32_4485,07-98 9555,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
2344,10319,22,100.0,8,2626.8,Shipped,4,11,2004,Motorcycles,102,S32_4485,2125551957,NYC,NY,10022,USA,,Kuo,Kee,Small
2345,10331,32,100.0,4,5026.56,Shipped,4,11,2004,Motorcycles,102,S32_4485,2155559857,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
2346,10341,31,71.02,4,2201.62,Shipped,4,11,2004,Motorcycles,102,S32_4485,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
2347,10355,40,100.0,5,4326.8,Shipped,4,12,2004,Motorcycles,102,S32_4485,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
2348,10365,22,100.0,3,3425.18,Shipped,1,1,2005,Motorcycles,102,S32_4485,5085559555,New Bedford,MA,50553,USA,,Tam,Wing C,Medium
2349,10375,41,100.0,15,4701.88,Shipped,1,2,2005,Motorcycles,102,S32_4485,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
2350,10390,45,48.98,12,2204.1,Shipped,1,3,2005,Motorcycles,102,S32_4485,4155551450,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2351,10403,45,100.0,5,5189.4,Shipped,2,4,2005,Motorcycles,102,S32_4485,(171) 555-2282,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
2352,10106,39,40.15,6,1565.85,Shipped,1,2,2003,Vintage Cars,43,S50_1341,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
2353,10120,49,50.62,12,2480.38,Shipped,2,4,2003,Vintage Cars,43,S50_1341,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
2354,10133,27,50.19,7,1355.13,Shipped,2,6,2003,Vintage Cars,43,S50_1341,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2355,10143,34,36.66,1,1246.44,Shipped,3,8,2003,Vintage Cars,43,S50_1341,5085559555,New Bedford,MA,50553,USA,,Tam,Wing C,Small
2356,10156,20,41.02,1,820.4,Shipped,4,10,2003,Vintage Cars,43,S50_1341,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2357,10168,48,51.93,13,2492.64,Shipped,4,10,2003,Vintage Cars,43,S50_1341,6505556809,Burlingame,CA,94217,USA,,Hirano,Juri,Small
2358,10199,29,38.4,1,1113.6,Shipped,4,12,2003,Vintage Cars,43,S50_1341,3105553722,Burbank,CA,94019,USA,,Thompson,Steve,Small
2359,10210,43,41.02,11,1763.86,Shipped,1,1,2004,Vintage Cars,43,S50_1341,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
2360,10223,41,46.26,13,1896.66,Shipped,1,2,2004,Vintage Cars,43,S50_1341,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
2361,10235,41,35.35,7,1449.35,Shipped,2,4,2004,Vintage Cars,43,S50_1341,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
2362,10250,36,51.93,8,1869.48,Shipped,2,5,2004,Vintage Cars,43,S50_1341,4085553659,San Jose,CA,94217,USA,,Frick,Sue,Small
2363,10262,49,37.97,3,1860.53,Cancelled,2,6,2004,Vintage Cars,43,S50_1341,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
2364,10275,38,45.39,13,1724.82,Shipped,3,7,2004,Vintage Cars,43,S50_1341,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
2365,10284,33,51.93,5,1713.69,Shipped,3,8,2004,Vintage Cars,43,S50_1341,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
2366,10296,26,48.44,1,1259.44,Shipped,3,9,2004,Vintage Cars,43,S50_1341,+49 89 61 08 9555,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
2367,10308,47,43.64,11,2051.08,Shipped,4,10,2004,Vintage Cars,43,S50_1341,9145554562,White Plains,NY,24067,USA,,Frick,Steve,Small
2368,10316,34,47.57,3,1617.38,Shipped,4,11,2004,Vintage Cars,43,S50_1341,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
2369,10328,34,51.93,7,1765.62,Shipped,4,11,2004,Vintage Cars,43,S50_1341,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
2370,10340,40,50.62,4,2024.8,Shipped,4,11,2004,Vintage Cars,43,S50_1341,(93) 203 4555,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small
2371,10353,40,82.21,8,3288.4,Shipped,4,12,2004,Vintage Cars,43,S50_1341,2035554407,Glendale,CT,97561,USA,,Lewis,Dan,Medium
2372,10361,33,82.59,3,2725.47,Shipped,4,12,2004,Vintage Cars,43,S50_1341,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
2373,10375,49,65.8,5,3224.2,Shipped,1,2,2005,Vintage Cars,43,S50_1341,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
